raw_source,role,acceptance_rule,beam_width,budget_ge,task_spec,condition_number,batch_size,seed,controller,controller_role,initial_loss,final_loss,log_improvement,floor_hit,total_cost_ge,search_cost_ge,n_steps,stop_reason,rejection_rate,failure_rate,negative_curvature_rate,target,reached,cost_to_target_ge,steps_to_target
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,2,shrinking_Q4@medium,,1.845354676246643,0.017733510583639145,4.644970671500081,0,148.4,2480.2,28,cost_budget,0.0,0.0,0.034482758620689655,relative_loss<=0.2,1,15.899999999999999,3
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,2,shrinking_Q4_narrow,,1.845354676246643,0.01722727157175541,4.67393308979839,0,148.4,337689.1,28,cost_budget,0.0,0.0,0.034482758620689655,relative_loss<=0.2,1,15.899999999999999,3
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,2,static[0],,1.845354676246643,1.3533905744552612,0.3100585150188998,0,148.49999999999997,0.0,27,cost_budget,0.6785714285714286,0.0,0.9285714285714286,relative_loss<=0.2,0,,
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,2,static[10],,1.845354676246643,0.8028343915939331,0.8322783188890412,0,148.29999999999998,0.0,39,cost_budget,0.05,0.0,0.05,relative_loss<=0.2,0,,
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,2,static[2],,1.845354676246643,1.416317105293274,0.26461158084960307,0,145.19999999999996,0.0,26,cost_budget,0.6666666666666666,0.0,1.0,relative_loss<=0.2,0,,
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,2,static[4],best_static,1.845354676246643,0.04932504519820213,3.6219948062047957,0,149.3,0.0,28,cost_budget,0.10344827586206896,0.0,0.10344827586206896,relative_loss<=0.2,1,38.0,7
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,2,static[6],,1.845354676246643,0.17738938331604004,2.342079552383047,0,145.9,0.0,19,cost_budget,0.2,0.0,0.35,relative_loss<=0.2,1,80.5,11
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,2,static[8],,1.845354676246643,0.5606029629707336,1.1914138503746083,0,147.0,0.0,40,cost_budget,0.0,0.0,0.024390243902439025,relative_loss<=0.2,1,15.899999999999999,3
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,3,best_static@easy,,2.040332317352295,0.047272101044654846,3.7649476826772226,0,149.3,0.0,28,cost_budget,0.10344827586206896,0.0,0.10344827586206896,relative_loss<=0.5,1,27.400000000000002,5
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,3,best_static@hard,,2.040332317352295,0.047272101044654846,3.7649476826772226,0,149.3,0.0,28,cost_budget,0.10344827586206896,0.0,0.10344827586206896,relative_loss<=0.1,1,38.0,7
