raw_source,role,acceptance_rule,beam_width,budget_ge,task_spec,condition_number,batch_size,seed,controller,controller_role,initial_loss,final_loss,log_improvement,floor_hit,total_cost_ge,search_cost_ge,n_steps,stop_reason,rejection_rate,failure_rate,negative_curvature_rate,target,reached,cost_to_target_ge,steps_to_target
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,2,shrinking_Q4@easy,,6532.466796875,2.8972325325012207,7.720783932400971,0,144.79999999999998,4147.2,26,cost_budget,0.0,0.0,0.0,relative_loss<=0.01,1,12.3,1
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,2,shrinking_Q4@hard,,6532.466796875,0.0026450082659721375,14.719621003168085,0,147.10000000000002,128688.4,17,cost_budget,0.0,0.0,0.0,relative_loss<=1e-06,1,99.39999999999999,8
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,2,shrinking_Q4@medium,,6532.466796875,0.1454780399799347,10.71227004635689,0,145.3,57347.1,21,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,49.900000000000006,3
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,2,shrinking_Q4_narrow,,6532.466796875,8.930651529226452e-05,18.107976027765986,0,143.3,211564.8,11,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,81.8,6
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,2,shrinking_Q4_wide,,6532.466796875,1.5064159015309997e-05,19.887732125305895,0,146.0,422547.6,10,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,62.2,4
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,2,static[0],,6532.466796875,3.263810634613037,7.6016444955600235,0,148.4,0.0,28,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,0,,
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,2,static[10],,6532.466796875,0.8679137229919434,8.926202881359334,0,148.60000000000002,0.0,21,cost_budget,0.045454545454545456,0.0,0.0,relative_loss<=0.0001,0,,
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,2,static[2],,6532.466796875,0.05001705139875412,11.779931218338302,0,147.6,0.0,12,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,86.1,7
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,2,static[4],,6532.466796875,3.263838529586792,7.601635948846481,0,148.4,0.0,28,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,0,,
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,2,static[6],best_static,6532.466796875,0.05004236474633217,11.779425252001634,0,147.6,0.0,12,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,86.1,7
